id,title,description_snippet,source_name,published_at,query_player,primary_label,secondary_labels,confidence_score,confidence_note,detected_players,is_lotte_related,event_summary,key_players,lotte_stance,player_stance,game_ref,game_context
5331,"한동희, 결정적 한 방으로 각성 신호탄...롯데 재역전승 일등공신",더욱이 8회초 솔로홈런으로 인해 역전의 발판이 마련되었고 2회초 볼넷의 경우는 후속타자 전민재의 투런 홈런으로 이어졌기에 의미있는 활약이었다. 18년 신인 1차지명을 받고 롯데에 입단한 한동희는 경남고...,www.maniareport.com,2026-05-20T08:06:00,전민재,TRANSACTION_CONTRACT,,1.0,,전민재;한동희,True,한동희가 결정적인 홈런으로 롯데의 승리를 이끌었다.,전민재;한동희,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5332,서울·대전·광주·포항 오늘 비…프로야구 우천취소 될까,"선발투수는 포항에서 kt 오원석과 삼성 장찬희, 광주에서 LG 송승기와 KIA 양현종, 잠실에서 NC 로다와 두산 벤자민, 대전에서 롯데 나균안과 한화 정우주, 고척에서 SSG 베니지아노와 키움 하영민이 예고됐다. 가장 주의가...",www.etoday.co.kr,2026-05-20T08:00:00,나균안,MATCH_RELATED,,0.9,,나균안,True,롯데가 한화와의 경기에서 승리할 가능성이 있다.,나균안,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5333,"한동희 송찬의 깨달음, 굿 스윙은 멘털서 나온다",송찬의와 같은 1999년생 롯데 한동희는 지난 16일 잠실 두산전에서 965일만에 1군에서 홈런생산을 재개했다. 17일 두산전에서도 또 하나의 홈런을 터뜨리며 2경기 연속 홈런을 쏘아 올렸다. 입단 이후 기대치가 매우...,sports.khan.co.kr,2026-05-20T08:00:00,한동희,TRANSACTION_CONTRACT,,1.0,,한동희,True,한동희가 2경기 연속 홈런을 기록하며 기세를 올렸다.,한동희,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5334,김호령 생애 첫 '한 경기 3홈런'…KIA '6홈런쇼',"롯데는 한화에 짜릿한 역전승을 거두고 2연패를 끊었습니다. 한 점 뒤진 8회, 한동희가 세 경기 연속 홈런을 동점 솔로포로 장식했고, 곧이어 장두성과 황성빈의 연속 적시타로 승부를 뒤집었습니다. ---- 열흘간 1군...",news.sbs.co.kr,2026-05-20T07:51:00,장두성,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,장두성;한동희;황성빈,True,롯데가 한화에 역전승을 거두며 연패를 끊었다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5335,"'역전에 역전 또 역전' 롯데, 한동희·장두성 폭발로 한화 6-4 격파",그러나 롯데는 7회초 손성빈과 고승민의 안타로 만든 1사 1-3루 찬스에서 레이예스의 투수 땅볼 아웃 때 손성빈이 홈을 밟아 3-4로 추격을 시작했다. 이후 8회초에 한동희의 솔로홈런으로 다시 동점을 만들었고 전준우의...,www.maniareport.com,2026-05-20T07:25:00,고승민,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,고승민;레이예스;손성빈;장두성;전준우;한동희,True,롯데가 한화와의 경기에서 역전승을 거두었다.,고승민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5336,"172km→174km→173km 미친 타구속도…롯데도 거포 찾았다! 야유, 환호로...","롯데 자이언츠 한동희는 지난해 상무 소속으로 100경기에 출전해 154안타 27홈런 115타점 107득점 타율 0.400 OPS 1.155로 펄펄 날아오르며, 북부리그 타점과 혼런왕 타이틀을 손에 넣었다. 특히 롯데가 지난 FA(자유계약선수)...",www.spotvnews.co.kr,2026-05-20T07:20:00,한동희,TRANSACTION_CONTRACT,,1.0,,한동희,True,한동희가 지난해 뛰어난 성적을 기록하며 주목받고 있다.,한동희,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5337,"9년차에 ‘커리어 하이’ 기세…롯데 2018년 10라운더, 이제 안 좋을 때...","롯데, 19일 한화전 짜릿한 재역전승 장두성 8번 타순에서 만점 활약 처진 페이스 다시 올렸다 스스로 문제점 체크 후 고쳤다 롯데 장두성이 15일 서울 잠실구장에서 열린 2026 KBO리그 두산전 8회초 2사1,2루 1타점...",www.sportsseoul.com,2026-05-20T07:12:00,장두성,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,장두성,True,장두성이 한화전에서 만점 활약으로 팀을 이끌었다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5338,"KIA, LG 상대 역대 최다 점수차 ‘14-0’ 완승…롯데, ‘화요일 징크스’...",▽20일 선발 투수 △잠실: NC 토다-두산 벤자민 △광주: LG 송승기-KIA 양현종 △대전: 롯데 나균안-한화 정우주 △고척: SSG 베니지아노-키움 하영민 △포항: KT 오원석-삼성 장찬희,www.donga.com,2026-05-20T07:00:00,나균안,MATCH_RELATED,,0.9,,나균안,True,롯데의 나균안이 한화와의 경기에서 선발로 나선다.,나균안,neutral,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5339,"""말도 안되게 좋다""…모두가 극찬하는 155km '폰세급' 외인인데, 왜 폰세...",2회초 전민재의 투런포로 롯데가 비슬리의 실점을 극복했다. 2회말에는 선두타자 허인서를 헛스윙 삼진 처리했고 김태연도 좌익수 뜬공으로 유도했다. 2사 후 이도윤과는 7구 승부 끝에 1루수 땅볼로 유도해 삼자범퇴...,www.osen.co.kr,2026-05-20T06:40:00,비슬리,MATCH_RELATED,,0.9,,비슬리;전민재,True,롯데의 비슬리가 좋은 투구를 보여주고 있다.,비슬리,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5340,"[게임노트] 2026년 5월 19일...'포항에서 20안타 폭발' 삼성, kt에 대승 거...",롯데는 7회 한화 두 번째 투수 이상규를 제물로 안타 2개와 빅터 레이예스의 땅볼을 묶어 1점을 추격했다. 이어 8회 한동희가 가운데 펜스를 넘어가는 3경기 연속 홈런을 터뜨려 4-4 동점을 이뤘다. 계속된 1사...,www.thesportstimes.co.kr,2026-05-20T05:55:00,레이예스,MATCH_RELATED,,0.9,,레이예스;한동희,True,롯데가 한화와의 경기에서 6-4로 승리했다.,레이예스,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5341,"나승엽 고승민 합류에 한동희 ‘불방망이’…롯데, 하위권 탈출 보인다",나승엽 고승민이 징계에서 풀린 뒤 롯데 타선은 완전히 다른 팀이 됐다. 이들 둘이 상위 타선의 중심을 잡아주면서 짜임새가 몰라보게 좋아졌다. 컴백 뒤 롯데의 4번 타자 자리를 꿰찬 나승엽은 4할대의 맹타를...,news.tf.co.kr,2026-05-20T05:27:00,고승민,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,고승민;나승엽;한동희,True,롯데 타선이 나승엽과 고승민의 복귀로 개선되었다.,고승민,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5342,"""차세대 이대호가 깨어났다!"" 한동희 3경기 연속 홈런…롯데, 한화에 6-...",선발 비슬리 이후 등판한 계투진이 경기 후반 한화 타선을 효과적으로 막아내며 리드를 지켜냈다. 마지막까지 집중력을 유지한 롯데는 대전 원정에서 값진 승리를 완성했다. 반면 한화는 경기 중반까지 리드를 유지했지만...,www.stnsports.co.kr,2026-05-20T03:18:00,비슬리,MATCH_RELATED,,0.9,,비슬리;한동희,True,한동희가 3경기 연속 홈런을 기록하며 롯데가 승리했다.,비슬리,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5343,"""생각 안할 수 없었다""...'홈런 제로' 리틀 이대호를 옥죈 부담, 이제 훌...","결국 한동희의 동점포를 기점으로 롯데는 이후 전준우의 볼넷과 대주자 한태양의 2루 도루, 견제 실책으로 1사 3루 기회에서 장두성의 역전 적시타가 터졌고 장두성의 2루 도루로 이어간 2사 2루 기회에서 황성빈의 중전...",www.osen.co.kr,2026-05-20T02:21:00,장두성,MATCH_RELATED,,0.9,,장두성;전준우;한동희;한태양;황성빈,True,한동희의 동점 홈런이 롯데의 역전 승리에 기여했다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5344,"'타구 속도 172km' 한동희, 본인도 놀랐다…""홈런 될 줄 몰랐어요"" [대전...","롯데는 한동희의 홈런 이후 장두성, 황성빈의 적시타로 6-4 리드를 잡았다. 필승조가 한화의 마지막 저항을 실점 없이 잠재우면서 2연패를 끊고 웃으며 하루를 마쳤다. 한동희는 경기 종료 후 공식 수훈선수...",www.xportsnews.com,2026-05-20T02:20:00,장두성,MATCH_RELATED,,0.9,,장두성;한동희;황성빈,True,한동희의 홈런으로 롯데가 6-4로 승리했다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5345,"'아 2위→꼴찌' 한화 진짜 어쩌나, 또 선발승 날아갔다…김서현 2군에 있...",김경문 감독이 이끄는 한화 이글스는 19일 대전 한화생명볼파크에서 열린 2026 신한 SOL Bank KBO리그 롯데... 손성빈을 중견수 뜬공으로 돌렸지만 황성빈에게 추가 적시타를 맞았다. 8회와 9회 역전을 위해 최선을...,www.mydaily.co.kr,2026-05-20T01:41:00,손성빈,MATCH_RELATED,INTERVIEW,0.9,,손성빈;황성빈,True,한화가 롯데에게 패하며 하위권에 머물렀다.,손성빈,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5346,"류현진 200승 돕지 못했던 '3연속 볼넷' 윤산흠, 부진 극복 실패…한화...","한화는 6회초 1사 1루에서 에르난데스에 마운드를 넘겨받은 이상규가 전민재와 장두성을 연속 삼진으로 처리, 롯데의 공격 흐름을 끊어놨다. 이상규는 7회초 1사 1·3루에서 빅터 레이예스의 투수 앞 땅볼 아웃 때 1점을...",www.xportsnews.com,2026-05-20T01:31:00,레이예스,MATCH_RELATED,,0.9,,레이예스;장두성;전민재,True,이상규가 롯데의 공격을 저지하며 한화가 고전했다.,레이예스,negative,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5347,[오늘의 경기] 2026년 5월 20일,프로야구 KT(오원석)-삼성(장찬희·대구·SBS스포츠) LG(송승기)-KIA(양현종·광주·SPOTV) 롯데(나균안)-한화(정우주·대전·SPOTV2) NC(토다)-두산(벤자민·잠실·MBC스포츠+) SSG(베니지아노)-키움(하영민·고척...,www.chosun.com,2026-05-20T00:44:00,나균안,MATCH_RELATED,,0.9,,나균안,True,롯데가 한화와의 경기를 앞두고 있다.,나균안,neutral,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5348,KBO 안방 세대교체? 20대 포수가 뜬다,"타격 면에선 아직 다듬어야 할 부분이 많지만, 경기 운영 능력에서 좋은 평가를 받고 있다. SSG는 조형우(24), 롯데는 손성빈(24)이 세대 교체 흐름 속에서 주전 마스크를 주로 쓰고 있다.",www.chosun.com,2026-05-20T00:44:00,손성빈,PERFORMANCE_ANALYSIS,,0.9,,손성빈,True,롯데 손성빈이 주전 포수로 좋은 평가를 받고 있다.,손성빈,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5349,"'8회 3도루 유린' 한화, 대형 포수 허인서만의 잘못일까 → 롯데는 그럼...",국내 포수 중 최정상급 어깨를 자랑한다는 롯데 손성빈의 도루 저지율이 15.4%다. 투수의 역할도 그만큼 중요하다는 이야기다. 이날 롯데는 7회까지는 도루를 시도 조차 하지 않았다. 홈플레이트는 처음부터 허인서가...,www.sportschosun.com,2026-05-20T00:33:00,손성빈,PERFORMANCE_ANALYSIS,,0.9,,손성빈,True,롯데 손성빈의 도루 저지율이 낮아 우려가 있다.,손성빈,positive,negative,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5350,"'뒷심의 자이언츠' 롯데, 한화 불펜 무너뜨리며 대전서 극적 역전극 연...","롯데 최준용 (사진=롯데 자이언츠 제공) 롯데 선발 제레미 비슬리는 5이닝 4실점으로 다소 아쉬운 피칭을 남겼지만, 뒤이어 등판한 현도훈, 박정민, 김원중이 각각 1이닝을 무실점으로 틀어막았다. 9회말 마운드에 오른...",www.gukjenews.com,2026-05-20T00:26:00,김원중,MATCH_RELATED,,0.9,,김원중;박정민;비슬리;최준용;현도훈,True,롯데가 한화 불펜을 무너뜨리며 극적인 역전승을 거뒀다.,김원중,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5351,"""화요일 경기 중요해"" 리그 1위 타자의 1회 번트→8회 2점 차 번트 실패...",롯데 선발 비슬리가 리그 최정상급 구위를 갖춘 선수라고 하더라도 한화는 비슬리의 공에 제법 타이밍을 맞췄다. 지난 4월 18일 사직구장에서 열린 맞대결에서 2⅓이닝 5피안타 5탈삼진 3실점으로 끌어내렸다. 당시...,www.osen.co.kr,2026-05-20T00:21:00,비슬리,MATCH_RELATED,,0.9,,비슬리,True,롯데 비슬리가 한화 타선에 고전했지만 승리했다.,비슬리,positive,negative,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5352,'포지션 경쟁 관계' 장두성-황성빈이 만든 롯데 역전승...'돌격대' 시너...,"롯데 자이언츠 '돌격대 듀오' 황성빈(29) 장두성(27)이 승리를 이끌었다. 롯데는 19일 대전 한화생명... 그는 정규시즌 초반 주전 2루수로 나섰지만, 지난 5일 불법 오락실 출입 관련 징계를 소화한 고승민이 복귀하면서...",isplus.com,2026-05-20T00:10:00,고승민,INJURY_ROSTER,,1.0,,고승민;장두성;황성빈,True,장두성과 황성빈이 롯데의 역전승을 이끌었다.,고승민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5353,"[IS 피플] 한동희, 커리어 최초 3G 연속 아치...롯데팬이 바라던 그 모습...","롯데는 이 홈런으로 윤산흠을 흔들었고, 후속 전준우가 볼넷으로 출루한 뒤 바뀐 투수 이민우를 상대로 장두성과 황성빈이 안타를 치며 6-4까지 달아났다. 경기 흐름을 바꾼 홈런이 바로 한동희의 손에서 나왔다. 비로소...",isplus.com,2026-05-20T00:05:00,장두성,MATCH_RELATED,,0.9,,장두성;전준우;한동희;황성빈,True,한동희가 3경기 연속 홈런을 기록하며 활약했다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5354,[롯데 관전평] 1회부터 번트..? 롯데 타선은 호락호락하지 않습니다.,"롯데는 7회부터 꿈틀거렸다. 한화 이상규-윤산흠-이민우로 이어진 필승조를 두들겼다. 손성빈 고승민이 안타로 주자를 모았다. 1사 1, 3루에서 레이예스가 내야 땅볼 타점을 올렸다. 3-4로 따라붙었다. 8회초에는 '거포...",www.sportschosun.com,2026-05-20T00:03:00,고승민,MATCH_RELATED,INTERVIEW,0.9,,고승민;레이예스;손성빈,True,롯데가 7회부터 반격을 시작하며 경기를 뒤집었다.,고승민,positive,neutral,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5355,"'한화 불방망이 얼린' 롯데 불펜, 역전 드라마 발판 놨다…""7~8회 실점 위...","롯데 불펜을 철벽투를 선보였다. 현도훈-박정민-김원중-최준용이 나란히 1이닝 무실점으로 한화 타선을 꽁꽁 묶었다. 박정민은 7회말 1사 1·2루, 김원중은 8회말 무사 1·2루, 최준용은 9회말 무사 1루 고비에 몰리기도...",www.xportsnews.com,2026-05-20T00:00:00,김원중,MATCH_RELATED,,0.9,,김원중;박정민;최준용;현도훈,True,롯데 불펜이 한화 타선을 잘 막아내며 승리에 기여했다.,김원중,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5356,"'홈런-홈런-홈런' 이대호 후계자, 두산서 온 트레이드 이적생 해냈다…...","""팀 분위기와 승리에 중요한 역할을 했다."" 김태형 롯데 자이언츠 감독이 활짝 웃었다. 롯데는 19일 대전... 고승민, 전준우, 장두성, 손성빈도 멀티히트로 팀 승리에 힘을 더했다. 전민재도 2회 투런홈런을 날렸다. 경기...",www.mydaily.co.kr,2026-05-19T23:41:00,고승민,TRANSACTION_CONTRACT,,1.0,,고승민;손성빈;장두성;전민재;전준우,True,롯데가 한화에 6-4로 승리하며 팀 분위기를 끌어올렸다.,고승민,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5357,'김호령 홈런 3방' KIA 방망이 힘으로 LG 제압...두산 3연승,"키움은 김웅빈이 SSG 마무리 조병현을 상대로 끝내기 홈런을 폭발시키며 2연승을 달렸고, 롯데는 8회에 터진 한동희의 동점 포와 장두성, 황성빈의 연속 적시타에 힘입어 경기를 뒤집고 한화에 승리했습니다. YTN...",www.ytn.co.kr,2026-05-19T23:20:00,장두성,MATCH_RELATED,,0.9,,장두성;한동희;황성빈,True,롯데가 한화에 6-4로 역전승하며 연패를 끊었다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5359,"'한동희 3경기 연속 홈런' 롯데, 한화에 6-4 역전승…2연패 탈출","롯데도 쉽게 물러서지 않았다. 7회초 선두타자 손성빈이 좌익수 앞 안타를 치고 나갔고, 고승민의 우전 안타로 1사 1, 3루 찬스를 만들었다. 이후 레이예스의 투수 땅볼 때 3루에 있던 손성빈이 홈을 밟으며 롯데는 3-4...",www.stoo.com,2026-05-19T23:10:00,고승민,MATCH_RELATED,,0.9,,고승민;레이예스;손성빈;한동희,True,롯데가 한화에 6-4로 역전승하며 2연패에서 탈출했다.,고승민,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5360,"'역시 명장' 김태형 감독 눈썰미 미쳤다 → 연습 타구 보더니 ""오케이 장...","2루수 고승민을 외야로 돌리고 한태양을 2루수로 넣는 타순을 생각해냈다. 그러면 외야에 황성빈이나 장두성을 벤치로 불러들여야 했다. 장두성이 훈련 시간에 무력 시위를 벌였다. 롯데 관계자는 ""장두성이 연습 때 진짜...",www.sportschosun.com,2026-05-19T23:08:00,고승민,CLUB_OPERATION,,0.9,,고승민;장두성;한태양;황성빈,True,김태형 감독이 고승민을 외야로 돌리는 전략을 세웠다.,고승민,neutral,neutral,false,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5361,"[AI상보] 또 무너진 불펜 한화 역전패, 롯데 한동희 홈런포 앞세워 6-4 역...","끌려가던 롯데는 후반 들어 분위기를 바꿨다. 7회초 손성빈과 고승민의 연속 안타로 만든 1사 1, 3루에서 빅터 레이예스의 내야 땅볼 때 3루 주자 손성빈이 홈을 밟아 1점 차로 추격했다. 승부는 8회 갈렸다. 선두타자로...",www.newspim.com,2026-05-19T23:05:00,고승민,MATCH_RELATED,,0.9,,고승민;레이예스;손성빈;한동희,True,롯데가 한화에 6-4로 역전승하며 분위기를 바꿨다.,고승민,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5362,‘원태인 호투+20안타’ 삼성 공동 선두…KIA 김호령은 3홈런 인생 경기,롯데는 8회초 한동희가 가운데 담장을 넘기는 3경기 연속 홈런을 터뜨리며 4-4 균형을 맞춘 뒤 한화 임시 마무리 이민우의 2루 견제 실책을 틈타 장두성과 황성빈이 연속 적시타를 터뜨리며 승기를 잡았다....,www.dailian.co.kr,2026-05-19T23:02:00,장두성,MATCH_RELATED,,0.9,,장두성;한동희;황성빈,True,한동희가 3경기 연속 홈런을 기록하며 팀을 이끌었다.,장두성,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
5363,“한동희-전민재 홈런 중요했다” 김태형 감독 ‘만족’…‘4이닝 무실...,전준우와 고승민이 2안타씩 쳤다. 빅터 레이예스도 1안타 1타점 기록했다. 롯데 김원중이 19일 대전 한화생명 볼파크에서 열린 2026 KBO리그 정규시즌 한화와 경기에서 8회 등판해 힘차게 공을 던지고 있다. 사진 | 롯데...,www.sportsseoul.com,2026-05-19T22:55:00,고승민,MATCH_RELATED,INTERVIEW,0.9,,고승민;김원중;레이예스;전민재;전준우;한동희,True,김태형 감독이 한동희와 전민재의 홈런을 높이 평가했다.,고승민,positive,positive,true,"롯데 vs 한화 (원정) 6-4 승 | 결승타: 장두성(8회) | 홈런: 전민재2호, 페라자8호, 한동희3호 | 타자 키플레이어: 한동희(롯데), 장두성(롯데), 이진영(한화) | 투수 키플레이어: 최준용(롯데), 에르난데스(한화), 김원중(롯데)"
